micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
7299104,-577.15,-834.96,411.62,66.40,10.26,82.96,23.40,-48.00,98.25,
7319110,-537.60,-1022.46,-61.04,73.28,40.99,31.63,23.40,-46.50,99.00,
7339118,-500.49,-1060.06,40.04,63.13,26.31,38.09,26.10,-43.50,99.90,
7359128,-178.22,-1002.93,-138.18,96.38,4.66,15.80,26.40,-41.25,99.90,
7379135,20.51,-875.49,328.61,97.11,17.16,62.23,26.10,-41.25,101.25,
7399145,-210.45,-692.38,522.46,75.53,19.22,80.46,26.40,-38.70,100.50,
7419152,-483.89,-906.74,303.22,40.35,-2.64,151.42,27.30,-39.90,101.40,
7439161,-754.88,-939.94,115.23,61.16,-15.53,114.63,27.60,-36.90,101.85,
7459166,-523.44,-712.89,456.54,65.85,-11.88,100.05,28.80,-33.00,102.75,
7479173,-293.95,-771.00,270.51,75.45,-14.82,122.43,30.15,-32.70,103.50,
7499180,-71.78,-491.21,785.64,37.44,-2.69,173.25,29.10,-30.45,103.80,
7519191,-347.66,-722.17,406.25,-13.54,-24.55,202.20,31.05,-29.25,103.65,
7539201,-855.96,-898.44,125.00,19.95,-18.02,189.07,30.60,-26.40,103.80,
7559206,-583.50,-614.75,313.48,66.95,-22.92,154.32,32.70,-25.65,103.50,
7579216,-397.95,-244.14,912.60,37.74,-79.30,185.92,31.80,-21.15,105.75,
7599227,-357.42,-271.48,396.48,50.76,-130.29,229.28,30.75,-18.90,107.10,
7619233,-886.72,-398.93,642.58,18.18,-22.53,249.22,29.55,-14.70,106.65,
7639243,-946.78,-382.32,473.14,28.18,-65.36,192.79,28.65,-13.05,107.10,
7659251,-443.85,-148.44,539.55,64.85,-181.21,191.74,27.60,-13.80,107.85,
7679258,-666.02,-4.88,893.07,122.96,-253.63,266.81,24.15,-8.55,109.65,
7699267,-870.12,27.34,814.45,134.99,-200.43,213.74,20.25,-5.25,110.40,
7719274,-510.74,4.88,757.81,71.59,-50.95,190.58,17.25,-1.35,112.65,
7739282,-641.60,11.23,586.43,82.92,-29.95,183.31,15.45,1.35,112.35,
7759291,-402.34,226.07,659.67,89.37,7.02,179.77,13.35,1.80,111.30,
7779298,-583.01,225.10,805.66,91.59,-2.11,206.61,13.05,3.60,110.55,
7799303,-582.03,268.55,806.15,86.41,-44.15,215.45,10.20,5.85,110.25,
7819313,-700.20,182.62,380.37,77.13,29.16,179.31,9.15,7.95,109.20,
7839317,-387.70,382.32,546.88,112.43,30.37,192.60,7.65,8.70,106.80,
7859327,-448.24,701.17,713.38,130.56,-27.63,209.36,7.65,11.70,107.40,
7879331,-696.29,579.59,655.76,122.84,9.76,223.37,5.25,13.05,107.85,
7899341,-768.55,471.19,533.69,111.53,88.34,178.15,1.50,15.45,104.85,
7919349,-504.39,781.74,443.85,124.32,68.26,169.44,0.75,16.20,103.50,
7939354,-202.64,1095.21,666.99,139.37,-1.68,184.61,1.35,17.85,101.85,
7959363,-227.54,1098.14,107.91,183.88,-175.89,204.34,-1.20,17.25,101.40,
7979368,-747.56,741.21,-108.89,333.11,-347.21,193.19,-2.25,20.25,100.35,
7999374,-1200.68,614.26,807.62,428.20,-500.27,62.05,-12.30,23.40,91.50,
8019381,144.53,1299.32,1095.21,342.47,-435.44,-35.65,-13.05,23.70,83.55,
8039389,780.27,1474.61,606.93,205.51,-171.71,60.81,-12.30,24.45,77.70,
8059394,122.56,1269.53,-501.95,221.62,-137.57,144.02,-14.55,23.10,72.30,
8079399,-288.57,964.84,157.23,280.89,-59.97,131.53,-15.60,23.55,68.85,
8099407,-369.63,808.59,443.85,269.27,-203.56,72.81,-17.10,21.75,64.95,
8119414,-440.43,697.75,461.91,223.08,-411.40,24.87,-18.15,19.50,60.15,
8139422,446.29,1208.98,654.79,107.97,-73.83,16.60,-16.05,18.00,54.60,
8159433,-35.64,1050.29,-804.20,86.44,-5.92,101.22,-13.20,16.20,51.75,
8179437,-247.56,868.65,419.92,155.50,101.66,15.69,-15.45,14.55,52.35,
8199446,306.15,979.00,6.84,186.29,-104.96,-4.08,-14.40,13.50,49.95,
8219451,516.11,1142.58,-61.04,132.67,-52.89,43.02,-13.20,9.60,46.95,
8239460,-17.09,1011.23,-1111.82,75.76,17.82,89.27,-13.95,9.60,45.90,
8259470,-421.39,976.56,-924.80,235.02,16.79,13.54,-14.40,8.70,45.75,
8279478,137.70,980.96,249.51,227.27,-6.38,-51.63,-15.90,5.40,42.30,
8299485,519.04,922.85,-36.62,115.82,-11.91,-16.12,-14.25,2.25,40.35,
8319494,392.09,885.74,-741.21,92.20,-4.55,36.20,-14.55,1.50,39.30,
8339504,76.17,804.20,-902.34,114.87,54.90,90.12,-14.10,-1.80,39.15,
8359511,-280.76,718.26,-371.09,147.65,82.20,55.57,-15.15,-2.55,38.40,
8379516,192.87,747.07,-540.53,74.26,79.01,13.04,-17.40,-5.25,38.55,
8399521,853.03,896.00,-856.45,108.90,59.92,31.59,-17.10,-7.80,39.60,
8419532,64.45,570.80,-600.10,94.37,78.87,125.28,-19.05,-6.45,37.80,
8439541,-1662.60,43.46,-437.01,4.85,242.58,-1.88,-20.25,-8.55,38.55,
8459547,1540.04,943.36,-1022.46,193.04,-28.53,-112.99,-22.20,-10.20,40.80,
8479554,998.05,734.38,-639.65,39.74,121.82,91.54,-21.90,-13.50,41.25,
8499561,288.57,706.54,-753.42,62.02,97.24,163.40,-21.90,-13.50,41.55,
8519565,-104.49,658.69,-633.79,65.92,122.15,108.58,-24.00,-15.60,41.85,
8539570,247.56,556.64,-215.33,22.08,67.60,65.18,-24.75,-16.80,42.90,
8559580,702.15,724.12,-268.55,23.98,109.66,-16.03,-26.25,-18.45,42.00,
8579587,859.86,641.11,-738.28,14.17,77.47,97.19,-28.05,-17.70,43.50,
8599597,22.46,393.07,-493.16,29.01,16.06,32.99,-26.70,-19.50,45.15,
8619604,647.95,464.36,-1176.76,29.34,-12.67,23.80,-29.10,-20.55,45.90,
8639610,395.02,358.89,-532.71,103.44,-62.03,10.63,-27.90,-21.90,46.80,
8659614,1008.30,485.35,-487.79,5.74,-22.27,26.17,-28.80,-21.30,45.60,
8679619,636.72,338.38,-792.97,-2.84,33.02,72.78,-27.15,-23.70,45.30,
8699630,66.89,204.10,-1149.41,31.85,8.20,107.77,-27.90,-23.70,45.00,
8719641,568.85,429.20,-1230.96,95.82,-10.02,10.00,-27.75,-24.30,44.55,
8739648,521.48,375.49,-821.29,111.85,-79.44,9.27,-26.10,-25.20,45.30,
8759656,545.41,316.89,-828.61,121.77,-72.41,10.15,-26.85,-27.00,45.30,
8779661,891.60,365.72,-964.36,142.92,-95.33,-10.90,-25.65,-29.40,43.50,
8799665,957.52,349.12,-1486.82,174.55,-208.66,93.47,-24.00,-28.80,45.30,
8819673,-13.67,131.35,-759.77,155.25,-140.24,48.46,-22.05,-32.25,43.50,
8839683,461.43,112.30,-1139.65,202.90,-184.20,30.95,-19.35,-35.10,44.40,
8859688,-30.27,-33.20,-1166.99,203.10,-193.37,-32.37,-17.85,-38.55,43.80,
8879695,367.19,3.91,-1029.30,232.95,-213.82,-50.63,-16.50,-40.20,44.40,
8899701,334.96,-31.25,-710.94,184.43,-135.92,-9.47,-15.00,-41.85,44.55,
8919708,403.32,-129.88,-783.69,145.98,23.65,20.64,-15.00,-42.45,44.85,
8939720,38.09,-234.38,-944.34,107.13,30.23,13.22,-13.35,-45.30,47.10,
8959725,64.94,-116.70,-912.11,100.20,-4.93,24.35,-15.00,-46.50,48.00,
8979733,205.08,-263.67,-809.57,78.82,-56.09,13.40,-14.55,-47.25,48.60,
8999739,48.83,-283.69,-681.15,80.11,-136.69,16.70,-13.05,-48.90,48.90,
9019745,200.68,-347.66,-1047.36,98.89,-113.15,12.60,-13.05,-49.65,48.90,
9039754,160.64,-352.54,-971.19,80.56,-2.47,9.76,-9.45,-51.15,50.55,
9059764,-31.25,-479.00,-1162.11,99.66,31.33,19.97,-10.95,-49.95,51.30,
9079773,216.31,-456.05,-1185.55,178.06,-41.22,14.09,-11.40,-53.10,52.50,
9099784,62.50,-435.06,-692.87,198.06,-44.99,36.18,-10.20,-54.00,53.70,
9119793,46.39,-521.00,-666.50,163.59,-47.95,45.91,-10.65,-55.35,55.95,
9139803,-118.16,-654.79,-645.02,153.08,-87.27,47.25,-9.30,-55.65,56.70,
9159811,-149.41,-650.88,-1032.23,159.89,-8.08,24.17,-8.10,-58.50,60.00,
9179816,-8.30,-567.38,-692.87,150.03,-38.66,-23.57,-8.40,-58.50,61.65,
9199826,5.86,-786.13,-810.06,153.79,7.39,-17.37,-8.25,-59.70,64.95,
9219832,-1.95,-795.90,-794.43,205.22,35.79,-9.73,-7.95,-60.00,65.25,
9239842,48.83,-965.33,-348.63,214.40,33.56,14.84,-7.35,-59.10,68.25,
9259849,-6.35,-1235.35,-376.46,165.33,149.74,44.37,-8.25,-61.20,73.35,
9279854,43.95,-144.53,-1145.02,220.70,175.02,71.13,-7.20,-59.70,73.65,
9299858,-122.07,-741.21,-746.58,207.05,156.67,18.26,-4.50,-60.30,78.30,
9319862,421.39,-817.38,-838.38,221.91,389.45,118.14,-5.55,-63.15,83.25,
9339869,-290.04,-912.11,-342.29,268.61,295.53,108.69,-2.40,-60.60,86.25,
9359877,-207.03,-903.32,-278.81,257.98,198.12,68.37,0.15,-60.45,88.20,
9379884,-240.72,-916.50,19.04,232.50,107.22,29.63,1.65,-55.80,93.30,
9399894,-423.83,-732.42,-196.78,336.03,86.90,-102.53,3.75,-54.75,96.00,
9419899,58.11,-794.92,340.33,177.98,147.91,-27.80,2.10,-52.95,100.80,
9439910,-149.41,-620.12,246.58,207.45,144.11,-65.94,4.95,-50.40,102.60,
9459917,-583.01,-1072.27,305.18,92.82,21.85,-55.50,3.60,-48.00,103.80,
9479926,-33.69,-955.08,345.70,121.85,-58.32,-197.68,2.55,-45.75,106.20,
9499933,294.43,-814.94,416.02,294.61,47.77,-160.44,0.30,-44.85,107.40,
9519941,428.22,-884.77,377.93,258.90,-130.24,-75.24,-0.60,-42.75,110.25,
9539950,324.71,-843.26,153.81,234.66,-17.80,-22.03,-2.25,-39.30,111.15,
9559960,155.27,-820.31,161.13,312.81,61.33,-27.76,-2.70,-34.65,111.90,
9579965,27.34,-615.23,721.68,299.88,199.95,-31.07,-3.15,-33.15,113.40,
9599973,-26.86,-511.72,688.96,241.08,276.61,-39.15,0.60,-26.25,116.10,
9619982,-81.54,-523.93,622.56,275.51,250.35,-6.98,3.45,-23.40,116.85,
9639991,106.93,-432.13,229.00,323.33,252.18,-31.79,7.35,-19.35,116.85,
9659996,126.46,-174.32,182.62,388.55,385.69,68.17,12.45,-13.20,115.20,
9680004,-234.86,257.32,403.32,459.98,500.26,196.87,14.40,-10.50,114.00,
9700013,-700.68,460.45,160.64,500.26,500.26,239.71,22.05,-0.45,107.25,
9720020,-1267.58,284.18,2018.07,428.18,155.68,288.26,28.35,6.00,99.00,
9740029,-1187.01,540.04,1550.78,211.08,-157.88,11.05,27.00,11.85,92.40,
9760038,-1284.18,823.24,1177.73,305.13,27.16,64.52,26.70,13.65,91.05,
9780042,-646.48,719.24,625.49,373.42,13.11,22.52,26.70,16.20,86.85,
9800052,-707.52,725.10,1759.77,309.97,-34.87,49.60,25.05,17.85,83.55,
9820057,-681.15,466.80,1551.76,180.32,-25.54,-3.13,26.40,18.90,79.05,
9840067,-294.92,529.79,378.91,120.61,54.08,49.88,24.75,17.85,77.25,
9860077,-462.89,703.12,-506.35,200.34,108.44,51.76,24.45,19.05,73.95,
9880084,-475.10,914.06,-395.51,303.21,124.18,78.26,24.00,20.40,71.40,
9900092,-714.36,1110.35,392.58,389.71,242.31,107.45,24.45,20.25,70.20,
9920103,-1252.44,1144.04,1947.27,281.22,241.25,85.74,19.95,19.05,61.20,
9940113,-469.73,669.43,348.14,114.53,284.18,19.92,19.80,17.85,56.10,
9960123,184.08,627.93,-1150.39,147.31,214.93,60.90,16.50,16.35,54.00,
9980130,89.84,953.12,-960.94,264.55,143.36,166.73,14.55,15.45,50.40,
10000139,-1097.66,1112.79,457.03,263.62,106.79,175.21,9.90,14.85,47.40,
10020148,-1159.67,1028.32,388.18,159.34,72.31,67.63,9.90,12.75,46.05,
10040154,-183.59,876.46,-485.35,119.86,127.40,26.81,5.10,9.30,42.00,
10060162,202.64,721.68,-970.21,165.21,167.91,88.34,4.20,6.45,40.50,
10080169,-21.97,984.38,-819.82,229.05,158.49,168.35,0.45,5.25,39.00,
10100175,-998.54,1015.14,-374.51,203.79,97.76,135.11,-1.20,2.25,37.50,
10120182,-1206.05,866.70,-285.64,181.40,-15.74,-31.22,-1.65,0.60,35.70,
10140193,875.98,746.09,-1208.01,183.01,19.22,-21.92,-2.10,-3.90,35.25,
10160203,-219.73,819.82,-430.18,221.80,110.37,105.13,-1.80,-6.30,34.50,
10180213,-800.78,861.33,-69.34,162.17,70.87,70.38,-2.55,-7.35,33.00,
10200223,-228.03,610.84,-1007.32,117.19,-16.21,-41.73,-5.10,-12.15,33.75,
10220232,-143.07,571.29,-829.10,136.09,8.81,-13.69,-6.00,-13.50,32.85,
10240243,-5.37,503.91,-861.33,135.28,-0.82,-7.37,-5.40,-16.20,33.00,
10260250,240.23,452.64,-1186.04,135.76,34.18,24.95,-5.55,-17.10,32.55,
10280255,-218.75,396.48,-814.94,135.08,72.95,42.58,-6.00,-19.65,34.95,
10300266,-288.09,347.17,-810.55,117.83,77.51,25.94,-8.40,-21.45,33.60,
10320271,704.10,263.18,-1573.24,159.01,-62.37,-7.45,-7.35,-25.20,34.20,
10340277,-334.96,164.55,-429.69,144.38,32.21,2.96,-7.35,-25.95,34.65,
10360287,-74.22,211.91,-1129.88,77.63,-49.80,-24.56,-5.70,-26.85,33.75,
10380293,-286.13,239.26,-1072.27,63.47,-74.82,-13.56,-6.45,-27.90,34.50,
10400300,-319.82,219.73,-1038.09,55.91,-59.45,-39.24,-6.30,-29.55,34.95,
10420310,-32.71,225.10,-699.71,52.72,-69.47,-61.11,-3.45,-29.55,34.20,
10440316,-56.15,122.56,-883.30,44.96,-60.08,-40.41,-2.25,-30.45,34.50,
10460325,-715.82,205.57,-1135.74,28.69,-240.87,-32.90,-3.45,-32.40,34.65,
10480330,-621.58,151.37,-1087.40,-5.82,-303.91,-124.90,0.15,-32.70,34.80,
10500340,-325.68,112.30,-591.31,-43.54,-371.50,-136.95,2.10,-32.40,33.90,
10520349,77.64,191.89,-1005.37,-102.67,-359.85,-60.64,7.95,-31.95,35.55,
10540357,-1405.27,54.69,-1874.51,5.31,-128.46,-47.94,12.15,-29.70,35.55,
10560368,-744.63,333.98,-676.27,127.02,112.66,-157.45,14.10,-32.10,38.85,
10580375,-407.71,37.11,-1239.26,102.29,265.66,-153.47,12.00,-32.85,36.30,
10600383,-964.84,215.33,-498.05,213.44,319.39,-118.27,8.10,-34.35,37.05,
10620388,-365.72,65.43,-776.86,198.58,461.13,-51.97,6.45,-36.60,38.25,
10640397,-121.58,-252.93,-774.41,177.56,136.47,58.47,-3.00,-39.60,39.60,
10660402,-578.61,-360.35,-808.59,138.34,-31.36,48.17,-4.65,-43.95,41.40,
10680410,-524.90,-329.10,-929.69,81.79,-33.44,-36.81,-4.35,-46.20,41.10,
10700417,-414.55,-302.25,-1063.48,78.21,32.31,-78.11,-2.55,-45.15,42.45,
10720426,-39.06,-370.12,-942.87,111.21,92.72,-71.28,-3.15,-47.10,43.95,
10740432,-35.64,-382.81,-799.32,127.10,85.47,-24.05,-7.05,-46.80,45.00,
10760437,-253.91,-518.07,-679.69,154.43,90.66,-16.96,-7.50,-49.80,46.20,
10780447,-376.95,-550.78,-1081.54,142.46,127.86,-62.08,-8.10,-49.65,48.90,
10800457,-143.55,-383.30,-940.92,213.65,231.21,-129.82,-10.20,-50.40,50.85,
10820461,114.26,-461.91,-305.66,188.61,78.15,-94.35,-14.10,-51.45,54.45,
10840471,-117.19,-815.92,-795.90,131.86,3.65,-44.79,-14.25,-53.10,54.90,
10860480,-295.41,-705.57,-871.58,193.80,-18.89,-119.11,-15.90,-52.95,58.50,
10880489,15.62,-658.69,-722.66,186.26,-78.76,-126.87,-17.10,-54.15,60.75,
10900493,178.71,-691.41,-884.28,247.15,-42.02,-136.64,-17.40,-53.55,62.55,
10920500,66.89,-597.17,-615.72,296.81,-5.36,-125.48,-19.20,-53.55,64.20,
10940510,402.83,-652.34,-2.93,232.23,14.21,-98.09,-22.05,-53.85,66.75,
10960515,299.80,-753.91,-274.90,183.82,-13.24,-71.85,-22.35,-52.35,71.55,
10980521,126.95,-854.98,-160.64,143.80,-62.66,-66.60,-24.30,-51.45,73.80,
11000532,391.60,-816.89,-286.13,144.64,-63.10,-68.56,-23.70,-51.45,74.55,
11020537,60.55,-1027.83,-330.57,135.07,44.89,-70.67,-25.35,-51.90,76.20,
11040548,-141.11,-1202.64,-229.00,124.58,161.66,-117.21,-26.40,-50.40,77.70,
11060557,465.82,-916.02,-274.90,158.53,147.74,-106.20,-26.10,-49.65,78.60,
11080563,-216.80,-949.71,-1117.68,375.28,17.39,-141.71,-26.85,-46.80,83.85,
11100570,-486.82,-1417.48,1098.14,365.57,-500.27,-348.82,-27.60,-44.85,86.25,
11120580,-294.43,-834.96,-2691.89,408.76,-500.27,-495.74,-34.20,-37.95,82.20,
11140585,1626.46,94.24,639.16,308.23,-500.27,-500.27,-37.05,-31.05,67.50,
11160593,1870.12,-293.95,161.13,-27.85,-53.25,-194.70,-37.50,-28.05,63.45,
11180603,696.29,-537.60,-1153.32,23.66,20.43,-33.76,-38.10,-24.75,60.30,
11200611,762.21,-353.03,-596.19,225.94,0.53,-54.15,-36.75,-22.95,58.95,
11220620,810.06,-326.17,257.32,204.90,-1.19,-42.96,-37.80,-23.70,60.30,
11240625,648.93,-453.61,312.50,133.39,-113.63,-76.46,-36.15,-23.55,61.20,
11260631,689.94,-369.63,-118.16,135.51,-238.02,-137.45,-37.80,-24.00,60.30,
11280636,991.21,-338.87,-432.13,125.39,-222.70,-154.87,-37.20,-22.80,59.10,
11300642,938.48,-379.88,-23.44,147.57,-59.77,-65.79,-34.05,-22.05,54.60,
11320651,751.95,-503.91,-147.95,158.81,-91.68,-75.36,-33.30,-19.50,52.20,
11340659,1114.75,-432.13,-455.57,199.82,-199.11,-88.12,-33.30,-19.50,52.20,
11360667,1251.46,-517.58,-354.98,238.47,-107.31,-24.20,-31.65,-24.30,50.40,
11380677,724.12,-455.08,-204.10,228.00,108.27,26.40,-32.25,-22.35,49.65,
11400682,35.64,-191.89,-453.61,200.93,187.22,-16.50,-31.20,-26.10,50.70,
11420689,563.48,-354.98,51.76,300.93,42.50,-82.29,-33.30,-29.40,53.55,
11440693,649.41,-406.25,230.96,221.73,2.64,-119.51,-34.20,-31.05,56.40,
11460704,665.53,-448.24,-191.41,288.40,-69.54,-155.95,-34.50,-29.70,57.30,
11480714,416.02,-15.14,874.51,329.91,-54.43,-42.00,-33.75,-29.70,57.75,
11500723,833.01,-171.39,-104.00,310.44,-0.53,-118.43,-34.95,-29.85,58.95,
11520732,915.04,108.40,-172.36,381.97,-44.66,-146.52,-34.50,-32.25,62.25,
11540739,611.82,-46.88,-29.30,446.49,-142.31,-148.41,-35.85,-30.75,61.50,
11560747,705.57,208.01,633.30,428.50,-206.64,-253.94,-35.10,-30.75,61.50,
11580757,1381.35,250.98,714.36,320.20,61.88,-165.50,-36.00,-29.85,61.65,
11600765,1108.89,208.50,554.20,312.61,23.37,-101.22,-37.65,-29.70,64.20,
11620771,1593.75,318.36,430.18,263.88,-97.91,-84.21,-36.75,-28.05,64.50,
11640780,1232.42,161.13,-308.59,230.46,-78.61,31.10,-38.85,-28.50,65.10,
11660786,367.68,55.66,159.18,301.34,-124.72,-4.09,-37.05,-29.55,65.85,
11680791,835.45,121.09,567.87,226.70,-181.44,-97.42,-36.45,-29.55,63.75,
11700797,1263.18,252.44,-20.02,158.06,-146.64,-81.63,-36.60,-31.50,62.85,
11720808,866.21,382.81,-452.64,98.58,-42.98,-86.82,-37.05,-30.30,61.65,
11740819,1328.61,396.00,-369.14,270.43,-176.64,-82.50,-37.65,-29.70,60.75,
11760828,937.01,265.14,449.71,233.80,-126.11,7.83,-36.90,-30.15,60.75,
11780838,753.91,83.50,334.47,107.05,27.97,-21.65,-34.80,-30.75,60.15,
11800847,1124.51,250.98,-1004.88,52.82,1.82,-32.03,-35.10,-30.75,59.40,
11820856,1212.40,262.70,-150.39,132.03,-67.33,-5.01,-35.55,-31.95,60.45,
11840866,1202.15,315.43,-383.30,109.42,-65.82,52.90,-34.95,-31.05,61.65,
11860876,560.55,122.07,-538.09,141.24,-65.95,53.97,-36.00,-31.80,60.30,
11880886,1261.23,296.39,-93.75,94.70,-82.87,80.05,-34.65,-34.35,60.60,
11900897,903.81,196.29,-422.36,100.35,-14.69,87.42,-33.90,-35.70,59.25,
11920903,726.56,506.35,-537.11,142.92,-22.17,-14.17,-32.85,-37.20,60.00,
11940910,886.23,-171.39,-419.92,205.66,-61.80,-37.33,-32.55,-36.45,58.95,
11960916,674.32,-29.30,-484.38,244.84,-166.67,-72.82,-33.00,-38.55,60.45,
11980921,935.55,255.37,-419.92,250.46,-165.98,-114.29,-32.55,-38.70,61.95,
12000926,1236.33,-15.62,-1011.23,231.77,-192.14,-87.11,-32.25,-38.55,60.75,
12020931,1101.07,0.49,-373.54,193.56,73.05,8.56,-31.80,-39.75,62.70,
12040941,804.20,-11.72,-719.73,164.81,37.25,38.53,-32.55,-40.50,63.45,
12060949,821.78,-39.06,-521.97,177.22,-10.98,-2.31,-30.90,-41.85,64.20,
12080956,723.63,-234.86,-880.86,257.40,-37.28,-8.03,-32.55,-42.00,65.55,
12100965,588.38,-583.98,-1138.67,393.40,-170.60,-100.82,-33.15,-43.50,67.20,
12120974,809.57,-79.59,-1435.55,500.26,133.57,-202.24,-32.55,-42.30,69.60,
12140979,912.60,657.23,-444.82,500.26,449.01,-32.67,-33.90,-42.30,77.25,
12160986,-250.00,-465.33,2777.83,500.26,-145.39,15.24,-33.90,-40.50,88.35,
12180993,813.96,-362.30,341.80,28.75,-160.56,-119.40,-34.05,-35.55,88.50,
12201001,1015.62,-457.52,-849.61,48.64,-28.99,-116.56,-34.80,-34.05,86.10,
12221007,1103.52,-318.36,-237.79,120.90,-41.44,-99.62,-35.70,-32.10,87.30,
12241017,1179.20,-170.90,-331.54,73.60,14.49,-73.92,-36.15,-29.70,86.85,
12261025,726.56,-161.62,-549.80,149.45,113.30,-121.45,-36.75,-28.05,89.40,
12281029,1170.41,-606.93,1313.96,299.62,163.34,75.36,-37.95,-26.85,89.55,
12301040,1260.74,-326.66,-847.66,68.49,8.23,59.19,-35.85,-24.90,92.70,
12321045,844.24,-353.52,-746.58,146.27,62.55,21.63,-35.70,-27.00,92.55,
12341054,1244.14,-258.79,-201.17,228.63,104.76,37.59,-33.75,-26.10,95.55,
12361062,1310.55,-143.55,28.81,189.47,210.31,54.55,-32.25,-24.60,97.50,
12381071,250.98,-207.52,552.73,154.92,122.38,33.11,-33.60,-23.40,102.30,
12401079,479.00,-212.40,155.27,137.24,100.87,-13.92,-29.55,-21.30,102.45,
12421085,791.99,-229.49,-262.70,221.53,197.02,-5.69,-30.75,-22.20,101.55,
12441092,283.20,-128.91,-246.09,395.05,464.41,-137.97,-27.75,-18.45,104.85,
12461103,1284.67,190.92,2599.12,259.92,177.24,-10.63,-23.70,-12.00,108.90,
12481112,1145.51,-381.35,461.91,-28.38,62.61,32.14,-20.40,-9.00,111.60,
12501120,1111.33,-276.37,471.68,30.05,-173.63,105.04,-21.00,-9.60,111.45,
12521130,1152.83,-107.42,359.38,43.62,-169.77,176.44,-21.15,-9.75,111.60,
12541135,457.52,-104.98,533.20,63.63,-254.99,212.55,-24.75,-10.20,109.20,
12561143,711.91,-317.38,-248.05,122.93,-435.77,155.51,-27.60,-12.00,105.00,
12581153,1149.90,-483.89,-824.71,304.14,-429.27,160.00,-31.65,-13.65,101.10,
12601161,1133.30,-205.08,-95.70,444.72,-258.61,193.31,-34.65,-12.30,94.95,
12621171,856.45,74.22,922.36,398.96,-320.73,219.42,-37.05,-12.75,91.80,
12641180,1161.62,63.96,638.18,254.75,-388.37,207.65,-38.55,-13.05,88.80,
12661188,691.89,-505.37,234.86,310.50,-257.54,201.33,-41.55,-15.90,82.35,
12681192,514.65,-684.08,267.58,222.31,-61.77,130.27,-39.15,-18.15,77.70,
12701202,888.18,-766.11,10.25,179.48,35.60,99.45,-40.65,-21.15,76.65,
12721207,541.02,-891.11,-217.29,207.28,44.76,91.34,-39.60,-22.20,75.60,
12741215,797.36,-650.39,190.43,214.09,115.60,65.31,-39.75,-23.85,76.80,
12761224,1158.20,-485.84,65.43,190.58,158.52,47.25,-39.75,-25.65,78.45,
12781233,672.85,-544.92,461.91,163.44,164.66,49.63,-39.15,-24.75,81.45,
12801238,804.69,-551.76,680.18,120.56,166.98,56.90,-38.55,-24.45,84.60,
12821244,557.62,-789.55,310.06,97.47,79.94,117.73,-37.65,-27.15,89.55,
12841254,160.16,-674.32,488.77,116.79,64.72,93.62,-36.60,-28.65,90.00,
12861261,-62.50,-490.23,665.04,88.79,2.58,55.88,-35.55,-29.40,90.30,
12881268,787.11,-641.60,655.76,126.49,-14.99,17.22,-36.60,-28.65,91.35,
12901276,646.48,-710.45,725.59,136.99,-102.61,69.56,-36.45,-26.25,91.20,
12921281,906.25,-488.77,165.53,61.16,-19.01,37.65,-35.10,-30.15,91.35,
12941288,580.08,-533.69,731.93,96.99,-68.17,86.37,-35.70,-28.05,88.80,
12961296,281.25,-633.79,607.91,104.31,-61.63,80.40,-36.75,-28.80,91.50,
12981303,564.45,-471.68,855.47,106.20,-54.31,80.18,-36.60,-28.65,90.60,
13001308,467.77,-444.34,911.13,68.14,-5.94,78.87,-35.85,-30.15,90.00,
13021313,180.66,-505.86,922.36,40.90,-24.44,86.53,-35.25,-31.35,91.50,
13041320,380.86,-425.78,795.41,42.99,-130.29,44.85,-35.10,-31.20,90.60,
13061326,435.06,-502.44,734.38,20.93,-91.37,60.00,-36.60,-32.70,90.00,
13081336,602.05,-402.83,840.33,-7.37,-88.93,80.93,-35.70,-32.40,87.75,
13101345,944.82,-499.51,618.65,-68.06,-150.84,204.14,-35.10,-34.50,86.10,
13121355,501.95,-663.57,367.68,-20.11,-93.77,88.99,-34.05,-36.30,85.80,
13141360,859.86,-822.27,329.59,58.89,-86.93,66.34,-34.50,-39.60,81.90,
13161369,477.54,-588.38,519.04,55.63,-58.58,27.89,-33.60,-39.45,81.15,
13181376,278.32,-686.52,729.49,39.79,-26.75,7.10,-33.90,-39.45,80.40,
13201383,542.97,-677.73,514.65,43.04,-81.62,-5.48,-32.70,-37.05,81.30,
13221393,538.09,-699.71,523.93,93.15,-59.60,-7.65,-34.80,-38.85,80.25,
13241403,516.60,-426.27,919.43,75.54,-91.34,-2.96,-34.05,-38.55,79.95,
13261411,428.71,-463.38,687.01,65.39,-113.82,-10.03,-35.25,-37.95,79.35,
13281419,622.07,-516.60,661.62,36.58,-39.11,-30.20,-36.15,-38.10,78.45,
13301427,675.78,-460.45,556.64,23.45,35.36,-47.71,-36.15,-37.05,78.15,
13321432,553.22,-589.36,645.51,18.90,114.79,-40.82,-36.15,-37.35,78.45,
13341443,517.09,-472.17,641.11,33.30,131.95,-61.34,-35.10,-36.30,79.20,
13361452,714.84,-396.00,278.81,73.62,46.09,-76.03,-34.95,-37.20,82.50,
13381461,521.48,-434.57,784.18,88.18,52.12,-61.01,-36.60,-34.80,82.95,
13401469,524.41,-414.55,626.46,82.20,58.95,-97.76,-35.10,-33.00,85.05,
13421476,566.89,-358.89,575.68,109.31,62.11,-136.70,-35.25,-31.80,85.95,
