micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
13273174,-173.83,922.36,-307.62,2.18,-1.24,-0.08,-0.60,20.40,47.40,
13293186,-184.08,926.27,-313.96,1.73,-0.38,0.61,-1.65,19.65,45.75,
13313198,-171.88,917.97,-309.57,0.70,-0.43,-0.23,-1.05,18.90,47.10,
13333206,-181.64,920.41,-298.34,1.34,-1.66,0.41,-1.65,17.10,47.40,
13353216,-185.55,918.95,-304.20,1.10,-3.19,-0.43,-1.35,16.35,46.35,
13373222,-174.32,927.73,-304.20,-2.06,2.26,1.18,-0.30,19.35,46.35,
13393229,-182.62,917.97,-299.32,-3.16,1.51,0.35,-1.65,16.35,46.80,
13413234,-188.96,928.71,-293.95,-1.37,3.83,-4.02,-2.40,18.60,46.05,
13433244,-173.83,926.27,-304.69,-2.12,0.41,-3.37,-1.65,18.90,45.75,
13453253,-174.80,936.04,-298.83,0.44,1.44,-0.37,-2.10,19.35,45.75,
13473260,-174.80,923.34,-298.34,-1.42,-0.55,-2.05,-0.75,19.05,44.85,
13493271,-172.85,915.53,-291.50,2.43,-1.94,1.98,-0.60,17.55,46.80,
13513282,-171.39,915.53,-313.48,0.87,-0.52,-0.64,-0.30,19.35,46.80,
13533290,-175.78,916.50,-303.71,3.40,0.00,2.40,-0.75,18.45,45.90,
13553300,-173.34,924.32,-303.22,1.24,0.18,-0.89,-0.45,19.05,46.65,
13573312,-171.39,926.27,-307.62,3.36,0.67,1.37,-2.25,19.50,46.20,
13593323,-178.22,922.85,-292.97,-0.43,-2.08,1.34,-0.75,18.45,46.65,
13613329,-178.22,925.29,-293.46,2.20,-1.44,0.87,-1.50,18.00,45.15,
13633337,-178.22,920.41,-303.22,-1.04,0.61,-0.69,-1.80,17.25,48.00,
13653348,-187.99,931.64,-296.39,-1.91,1.69,-2.08,-0.75,19.80,46.65,
13673354,-181.64,922.36,-306.15,-1.44,0.27,-2.52,-1.05,18.90,45.75,
13693363,-183.59,914.55,-305.66,0.27,0.49,-1.79,-1.35,18.60,46.35,
13713372,-168.95,926.27,-292.97,-0.92,1.60,-1.57,-1.80,19.80,46.65,
13733380,-174.80,929.20,-313.48,-0.08,-1.40,-1.69,-1.50,18.75,46.65,
13753391,-170.90,926.76,-298.83,0.76,0.21,2.38,-1.50,18.45,46.65,
13773402,-166.99,937.01,-292.48,-1.16,-0.67,-0.47,-1.80,19.05,47.25,
13793414,-182.13,928.22,-301.76,1.57,-1.79,-0.18,-2.25,18.75,46.65,
13813423,-176.27,925.78,-294.92,1.53,-1.59,1.51,-2.25,16.95,48.30,
13833430,-170.90,930.66,-301.27,0.47,-0.03,-0.26,0.15,18.45,46.95,
13853435,-172.85,923.34,-304.20,-2.34,1.98,-1.28,-1.80,19.05,45.60,
13873445,-184.57,919.43,-301.76,-1.80,0.93,-3.97,-1.05,18.60,46.05,
13893451,-170.90,940.92,-299.32,1.60,0.49,-1.65,-1.50,17.70,48.30,
13913463,-173.34,915.53,-297.85,0.20,-0.64,-1.31,-1.50,18.45,47.25,
13933471,-175.29,930.66,-303.71,-1.57,1.25,-2.70,-0.15,18.75,46.95,
13953477,-170.41,922.85,-301.27,-1.30,0.02,-2.15,-0.60,19.65,47.10,
13973486,-167.97,919.92,-294.43,0.78,-1.66,0.66,-1.50,19.50,45.90,
13993497,-179.20,929.20,-307.62,1.19,0.26,0.27,-1.35,17.85,46.05,
14013508,-181.15,919.43,-306.15,1.54,0.64,0.90,-1.20,19.50,46.65,
14033517,-170.90,925.78,-301.27,-0.40,2.44,1.50,0.15,18.75,46.20,
14053529,-173.83,916.99,-293.95,1.82,0.15,0.21,-1.50,19.05,44.55,
14073540,-172.36,932.13,-296.39,0.20,-1.33,3.34,-1.50,19.05,46.65,
14093544,-166.99,929.20,-302.73,0.24,0.95,-2.96,-1.35,17.55,48.15,
14113553,-161.62,937.01,-285.64,-3.53,3.69,-4.79,-1.80,19.05,46.20,
14133564,-170.90,933.11,-290.53,-0.56,0.98,-1.56,0.00,17.85,46.05,
14153573,-168.95,928.22,-303.71,-1.91,0.75,-1.30,-0.60,18.60,46.05,
14173579,-174.32,924.80,-310.06,-1.91,1.68,-0.52,-1.65,18.60,46.35,
14193588,-166.99,922.85,-294.92,-1.92,0.63,-3.59,0.00,18.90,46.05,
14213597,-171.39,930.18,-299.80,1.65,1.21,-1.37,-0.75,18.45,45.60,
14233603,-172.85,923.83,-296.39,-1.34,1.59,1.54,-2.40,17.55,47.40,
14253612,-168.95,927.73,-291.99,1.16,-3.01,-0.40,-2.25,18.45,48.60,
14273616,-179.20,929.20,-300.29,3.04,0.32,2.70,0.00,19.65,46.05,
14293622,-166.50,918.95,-300.29,1.45,0.37,2.87,-1.35,18.15,45.75,
14313631,-176.76,929.69,-308.59,2.15,-1.34,0.56,-1.35,18.90,47.10,
14333636,-184.08,921.39,-298.34,-1.34,1.53,-4.34,-0.15,17.25,45.15,
14353646,-187.50,918.95,-296.39,-1.74,1.04,-2.34,-0.60,17.85,47.40,
14373658,-167.48,924.80,-301.27,1.34,-0.44,-3.07,-0.15,19.50,46.20,
14393664,-170.90,918.46,-294.92,-0.43,1.05,-3.68,-0.75,18.45,48.00,
14413671,-177.73,920.90,-305.66,-0.29,3.25,-1.92,-2.70,19.65,48.90,
14433680,-174.80,931.15,-298.34,-0.34,-3.68,0.24,-1.20,18.45,45.90,
14453685,-175.78,933.59,-290.53,-0.73,-4.56,-1.13,-1.80,18.75,46.20,
14473690,-174.32,914.55,-307.13,-0.55,0.64,-0.40,-1.80,18.75,46.65,
14493695,-174.80,927.25,-297.85,-0.75,-0.43,1.91,-1.05,18.60,46.05,
14513700,-182.62,918.46,-304.69,2.27,-1.22,0.89,-0.75,19.50,46.95,
14533710,-170.41,935.55,-293.46,-0.89,2.55,-0.95,-1.35,18.90,47.40,
14553715,-168.46,930.18,-295.41,0.79,-0.12,0.24,-1.50,18.00,46.95,
14573721,-170.41,923.34,-310.55,-0.69,1.63,-1.08,-2.25,18.45,45.60,
14593732,-177.73,927.73,-296.88,1.05,2.11,-0.84,-0.45,19.05,46.20,
14613737,-179.69,927.25,-291.02,0.37,0.67,-1.94,-1.20,19.05,46.65,
14633742,-181.15,915.53,-293.95,-1.11,1.51,-4.61,0.00,18.60,46.05,
14653753,-179.20,925.29,-303.22,0.49,-0.43,-0.89,-0.45,18.45,45.90,
14673760,-171.39,927.25,-295.41,2.05,-2.89,0.72,-1.05,19.35,46.05,
14693771,-179.20,927.25,-297.85,-0.27,-1.21,1.31,-2.55,18.00,48.00,
14713777,-186.52,920.90,-273.44,1.73,-0.34,-0.67,-0.75,18.45,46.20,
14733784,-177.73,925.78,-298.34,4.02,-1.24,0.21,-1.80,18.45,45.90,
14753795,-171.39,936.52,-302.25,1.47,0.35,1.25,-1.20,18.45,46.65,
14773805,-181.64,928.71,-291.99,-0.58,0.31,-0.82,-0.75,20.25,47.25,
14793811,-178.22,931.15,-279.30,-1.37,-1.71,-1.04,-0.45,19.50,45.90,
14813818,-175.78,925.29,-299.80,-2.24,3.40,-2.99,-0.30,20.40,46.80,
14833825,-165.53,915.04,-306.15,-2.14,1.47,-0.47,0.00,17.55,47.40,
14853828,-184.08,926.27,-304.69,-0.41,1.13,-2.02,-2.70,18.60,48.15,
14873833,-183.59,913.09,-297.36,0.78,-0.55,0.44,0.00,18.15,45.30,
14893844,-172.85,921.88,-301.76,1.62,-1.97,-0.76,-1.05,17.85,46.05,
14913852,-185.55,930.18,-288.57,1.60,0.89,-1.56,-2.25,18.45,46.95,
14933857,-175.29,932.13,-287.60,1.97,-1.11,0.31,-2.25,17.25,47.55,
14953865,-182.62,920.41,-296.39,-0.29,-0.89,0.11,-1.50,17.70,48.00,
14973870,-180.66,921.39,-297.85,-0.20,0.99,-2.08,-1.65,18.15,45.30,
14993879,-180.66,926.27,-300.29,-1.33,1.24,-0.05,-2.40,19.35,47.10,
15013883,-166.50,929.20,-297.36,-2.49,-0.35,-1.24,-1.65,18.90,46.35,
15033888,-178.71,933.59,-297.36,-0.06,1.04,-1.08,-2.25,18.45,46.95,
15053892,-178.71,923.34,-296.88,-0.15,2.18,-0.05,0.75,19.05,45.90,
15073897,-177.25,933.59,-294.92,1.80,0.58,2.00,-2.25,19.80,46.20,
15093903,-185.06,927.73,-292.48,1.57,-0.64,1.50,-1.05,19.65,45.75,
15113908,-187.01,922.85,-297.85,2.52,-0.72,-0.49,-1.35,18.90,46.05,
15133915,-176.27,929.69,-299.32,1.54,-1.42,1.07,-2.25,18.45,47.25,
15153920,-175.78,922.36,-290.04,0.15,-1.08,-0.15,-1.65,19.35,46.05,
15173926,-167.97,921.88,-300.29,2.87,-2.76,1.48,-0.75,18.45,47.25,
15193934,-178.71,926.27,-297.85,-0.96,3.91,-2.61,-0.45,17.70,46.95,
15213942,-185.55,922.85,-303.22,-0.76,1.15,0.00,-0.60,18.90,46.35,
15233952,-174.32,923.34,-301.27,-1.04,2.18,-3.89,-1.35,20.10,45.75,
15253961,-169.92,918.95,-300.29,-1.65,2.23,-0.37,-1.05,18.60,45.75,
15273966,-179.69,913.57,-302.73,-3.51,1.73,-1.80,0.15,18.75,46.95,
15293973,-175.29,924.32,-294.43,1.05,-1.02,-1.07,-2.25,19.80,46.65,
15313978,-176.76,938.96,-299.80,-0.52,0.38,0.20,-2.70,17.10,48.15,
15333988,-171.88,918.46,-299.32,1.16,0.53,1.28,-0.15,18.45,46.95,
15354000,-177.73,913.09,-301.76,1.94,-2.50,0.82,-0.60,18.90,46.35,
15374010,-174.80,932.62,-297.85,1.36,-3.73,-1.21,-2.10,18.15,45.75,
15394020,-169.43,928.22,-304.20,1.39,-2.08,1.59,-1.20,19.50,46.65,
15414029,-187.99,920.90,-301.27,0.41,-1.18,0.17,-1.50,17.70,45.60,
15437424,-180.18,921.88,-310.55,0.61,-2.31,0.29,-4.35,17.70,50.10,
15457436,-177.73,931.15,-307.13,1.62,-2.14,1.47,-1.50,19.05,49.05,
15477441,-188.96,922.36,-293.95,5.08,-0.76,3.45,-1.50,18.75,45.15,
15497450,-181.15,926.76,-295.90,1.59,0.26,0.08,-0.45,19.05,45.90,
15517459,-178.71,932.62,-299.32,0.79,-1.15,2.70,-0.45,19.80,47.55,
15537464,-188.48,924.32,-291.99,1.22,-1.10,-0.03,-1.50,19.50,46.95,
15557468,-179.20,925.78,-301.76,-1.24,3.22,-0.56,-1.05,17.85,46.35,
15577479,-185.55,924.32,-291.50,-1.66,1.19,-1.01,0.45,19.50,44.55,
15597491,-167.97,924.80,-296.88,-2.52,-0.69,-1.71,-1.50,18.45,46.65,
15617502,-182.62,921.88,-304.69,-2.92,3.40,-0.44,-1.50,18.75,44.85,
15637512,-172.85,923.83,-297.85,-0.96,1.37,-2.55,-1.05,19.65,45.75,
15657517,-184.57,920.41,-293.46,-0.60,1.63,-2.66,-1.35,19.65,47.10,
15677527,-173.83,918.46,-286.13,-2.17,-0.66,-1.31,0.15,20.25,46.20,
15697539,-177.73,933.59,-300.78,0.15,-0.27,1.11,-0.15,19.05,46.20,
15717546,-179.20,917.97,-304.69,1.30,-1.53,-0.23,-0.15,18.75,46.20,
15737553,-179.20,913.09,-292.97,-0.26,0.64,0.43,-1.65,18.60,47.40,
15757560,-178.71,920.90,-297.85,0.00,-2.37,4.52,-2.25,19.50,47.25,
15777565,-186.52,925.78,-299.32,0.93,-0.61,1.94,-0.30,19.35,45.30,
15797570,-184.57,920.41,-288.09,1.01,-1.51,1.40,-0.60,18.90,46.80,
15817577,-125.98,928.71,-303.22,-0.89,0.12,1.57,-1.35,18.60,45.30,
15837585,-206.05,947.75,-291.50,-0.92,2.05,-5.83,-0.75,19.05,46.95,
15857595,-189.94,913.09,-291.50,1.13,-0.37,-3.22,-0.30,18.90,46.80,
15877605,-194.82,927.25,-307.13,-1.60,2.37,-2.08,-2.10,18.15,47.40,
15897616,-179.20,923.83,-277.34,-1.56,3.47,-1.44,-1.80,18.75,46.65,
15917623,-177.25,934.57,-322.27,-1.36,2.40,1.01,-1.35,18.90,45.30,
15937631,-162.60,917.48,-283.69,-0.60,-0.82,4.21,-1.35,19.65,48.15,
15957638,-185.55,937.99,-304.20,-0.17,-1.65,1.86,0.30,19.35,46.35,
15977650,-186.04,924.32,-313.96,1.25,2.11,2.46,-1.05,19.35,46.05,
15997655,-180.66,934.08,-320.80,1.24,-1.27,-0.27,0.15,20.25,46.65,
16017664,-171.39,931.15,-279.79,0.12,-1.18,1.07,-1.05,18.60,45.30,
16037668,-175.78,913.09,-292.97,-0.44,1.94,-3.37,-2.25,18.45,48.00,
16057680,-186.04,916.02,-314.45,-0.41,-0.23,-2.90,-0.60,17.85,46.05,
16077684,-178.22,928.22,-294.92,-1.36,2.43,-3.16,-1.65,19.35,46.35,
16097695,-185.55,937.01,-298.34,-0.49,-1.01,-2.17,-0.75,18.75,46.95,
16117707,-177.25,908.20,-304.20,-0.98,1.01,-3.13,0.00,18.90,46.35,
16137716,-176.27,919.43,-303.22,-1.65,3.08,-0.92,-1.80,18.45,46.20,
16157724,-146.48,870.61,-299.80,-3.57,0.00,-2.58,-1.35,19.35,47.40,
16177731,-158.20,917.48,-272.95,-1.27,-1.74,-4.75,0.30,19.65,46.80,
16197737,-253.91,937.99,-328.12,-2.05,-3.71,-0.93,-1.80,17.25,48.30,
16217741,-210.94,946.78,-315.92,-3.65,-2.85,7.53,-0.60,18.90,45.30,
16237749,-160.16,946.29,-304.20,-6.44,-5.39,8.31,-0.75,18.75,46.95,
16257761,-128.42,969.24,-294.92,-9.59,-5.16,2.34,-0.75,20.55,46.20,
16277771,-146.00,970.21,-222.17,-10.08,-5.11,-4.89,-1.80,19.05,47.55,
16297781,-239.75,887.21,-278.81,-4.00,1.15,-8.61,-1.05,19.65,45.75,
16317786,-191.41,933.59,-328.61,-3.56,1.27,3.33,-0.60,19.65,46.35,
16337791,-155.27,944.82,-328.12,-8.15,-3.50,1.77,-1.20,19.80,45.90,
16357799,-137.70,916.50,-256.84,-12.95,-3.60,-5.82,-4.05,17.25,48.60,
16377811,-168.46,921.39,-237.79,-11.50,-2.03,-10.11,-0.60,20.40,47.40,
16397816,-230.96,932.13,-207.03,-3.68,-1.54,-5.69,-0.45,20.25,45.90,
16417822,-226.56,923.83,-270.02,1.65,0.21,1.62,-0.30,20.10,47.10,
16437833,-177.25,922.85,-286.13,1.66,-1.83,4.05,-1.20,19.05,46.95,
16457844,-181.15,933.59,-260.25,-1.31,-4.24,0.78,-1.50,20.55,47.25,
16477855,-208.50,929.69,-240.23,0.40,-4.53,1.98,-2.10,19.35,47.85,
16497864,-192.38,967.29,-237.79,2.96,-1.25,4.58,-1.20,19.50,47.25,
16517874,-183.59,936.52,-217.77,8.00,3.40,0.50,-1.80,20.55,46.95,
16537882,-208.01,924.32,-254.39,12.38,6.46,1.21,-0.30,19.65,46.35,
16557889,-211.91,923.83,-275.88,12.60,8.47,0.55,-0.60,20.10,46.35,
16577899,-120.12,938.96,-336.91,5.89,1.73,-1.77,-0.30,20.10,48.45,
16597904,-135.25,921.88,-269.53,-1.62,0.93,-4.31,-0.75,18.00,45.90,
16617911,-190.43,895.51,-254.39,0.21,-1.86,-5.91,-1.05,19.35,47.10,
16637920,-223.14,912.11,-309.08,-0.02,1.82,-1.95,-0.75,18.75,47.25,
16657931,-191.89,953.12,-269.53,0.64,0.03,2.84,-0.45,19.80,46.65,
16677936,-152.83,928.22,-288.57,0.24,-1.45,0.60,-0.60,20.40,47.40,
16697943,-198.24,896.97,-302.73,0.00,-2.41,1.18,-0.30,19.35,47.10,
16717951,-219.73,918.46,-254.39,-2.78,0.50,4.21,0.00,18.15,46.35,
16737961,-145.51,938.96,-276.86,0.43,-0.38,4.14,0.75,19.05,46.65,
16757967,-142.58,939.94,-290.53,-6.11,-1.62,-5.33,-1.05,19.65,47.85,
16777977,-187.50,964.36,-215.33,-1.04,-0.69,-4.61,-1.80,18.75,47.55,
16797988,-148.44,946.78,-244.63,-0.18,-2.64,-14.58,-1.20,19.50,47.55,
16817995,-233.89,936.04,-282.23,-0.27,-6.70,-18.14,-0.75,19.05,48.00,
16838002,-334.47,893.55,-314.94,6.60,-11.60,-16.64,0.75,19.50,46.65,
16858006,-237.30,877.44,-376.46,0.64,12.02,8.31,-0.60,21.15,46.35,
16878014,-178.71,937.50,-313.96,-15.77,-4.84,13.89,-0.45,19.80,45.90,
16898025,-176.76,1008.30,-169.43,-14.75,-6.06,6.18,-0.45,19.05,46.20,
16918032,-208.50,1017.09,-259.28,-11.59,-5.44,8.67,-0.60,18.90,47.85,
16938040,-128.91,940.92,-274.41,-4.82,-25.73,11.21,-0.75,19.05,48.00,
16958050,-160.16,927.25,-198.73,9.60,-40.26,12.61,-1.35,19.35,47.85,
16978054,-141.60,1002.44,-243.16,15.95,-52.75,6.87,-0.60,20.10,46.80,
16998061,-200.68,960.94,-237.30,18.18,-48.46,0.93,0.60,18.90,46.05,
17018069,-232.91,939.94,-280.27,19.05,-49.31,0.23,0.75,19.50,45.90,
17038074,-189.45,957.03,-229.00,20.27,-58.15,-7.13,1.35,19.35,47.10,
17058084,-250.98,914.06,-221.68,29.24,-58.49,-5.45,1.35,18.90,47.10,
17078095,-236.82,880.37,-220.21,30.78,-69.34,16.24,0.45,17.70,46.20,
17098107,-172.85,888.18,-303.22,29.19,-71.73,24.50,3.60,17.70,44.85,
17118116,-187.01,901.37,-346.19,21.60,-74.11,21.74,4.20,17.85,45.30,
17138125,-191.41,900.39,-294.43,14.53,-79.30,23.95,3.45,17.85,44.40,
17158133,-207.03,951.66,-263.67,26.38,-76.84,19.74,3.30,16.50,44.55,
17178139,-175.29,934.08,-257.81,28.29,-84.66,23.77,4.05,17.25,43.50,
17198145,-222.66,880.37,-270.51,32.37,-82.44,19.44,6.90,15.15,43.80,
17218152,-241.21,866.70,-345.70,18.32,-76.58,25.79,5.70,15.90,44.85,
17238161,-254.88,923.34,-348.14,6.79,-73.94,24.41,6.90,15.45,43.80,
17258169,-190.92,976.56,-358.40,2.34,-60.70,24.05,7.20,16.50,44.55,
17278181,-283.20,939.94,-311.04,5.68,-61.51,17.07,7.05,16.05,43.65,
17298190,-337.40,861.33,-292.48,5.95,-74.84,28.11,8.55,14.70,43.80,
17318197,-228.52,889.65,-289.55,5.79,-63.36,44.49,9.00,16.95,44.55,
17338205,-200.20,974.61,-309.08,1.13,-51.27,29.28,9.45,16.05,45.30,
17358210,-156.74,967.77,-273.44,-0.81,-44.03,15.39,9.30,15.15,44.10,
17378214,-251.95,916.02,-307.62,-1.10,-40.49,7.85,8.25,14.40,46.20,
17398219,-333.98,884.28,-290.53,-7.48,-26.06,10.70,8.55,15.90,46.20,
17418230,-274.90,915.53,-257.32,-8.37,-11.76,11.60,9.60,15.90,43.80,
17438238,-200.20,972.17,-203.61,-17.11,1.04,17.71,8.70,15.60,43.95,
17458247,-123.54,1006.84,-175.78,-6.21,4.06,6.84,10.35,16.20,45.15,
17478255,-140.14,999.51,-205.08,3.83,3.01,-7.13,9.00,15.15,43.50,
17498265,-225.59,886.72,-258.79,8.63,2.72,-10.76,9.90,16.05,45.30,
17518270,-215.82,888.67,-291.99,1.37,5.10,-5.71,9.15,15.60,44.70,
17538282,-166.50,950.20,-285.64,-5.42,2.69,-0.87,10.05,15.90,44.85,
17558288,-196.78,945.31,-244.63,5.89,3.74,-7.31,8.40,14.85,46.05,
17578296,-136.23,794.43,-241.70,-3.31,-2.26,-5.27,8.40,15.30,44.40,
17598304,-301.76,987.79,-236.33,0.66,-2.72,-15.07,9.60,16.95,43.80,
17618311,-340.82,984.86,-238.77,11.53,6.41,-3.02,10.65,15.45,43.80,
17638320,-251.46,922.36,-325.68,6.37,2.96,9.44,10.05,13.95,44.85,
17658325,-99.61,846.68,-257.32,-4.03,-1.86,8.32,9.90,15.30,44.40,
17678330,-225.59,1103.03,-233.40,0.75,7.53,0.89,9.45,13.80,43.95,
17698337,-181.64,894.53,-376.46,7.98,7.08,-5.54,8.40,16.05,43.65,
17718346,-116.21,680.18,-239.26,-9.45,-1.54,-5.97,9.60,15.90,44.85,
17738353,-197.75,893.55,-173.83,-15.57,-5.40,-10.02,9.00,15.45,44.55,
17758363,-338.38,1250.49,-238.28,-6.18,3.19,-4.44,9.00,16.95,44.55,
17778369,-242.19,1022.95,-317.38,16.14,13.79,-6.23,11.10,16.20,43.50,
17798379,-146.48,711.91,-201.66,7.22,2.11,-0.85,10.05,14.70,44.10,
17818391,-165.53,775.88,-217.77,-1.36,-0.43,-3.60,9.30,14.40,45.60,
17838403,-251.46,1027.83,-297.85,-4.23,3.13,0.96,8.55,14.40,47.25,
17858412,-242.68,1091.80,-305.66,5.44,3.91,8.38,10.35,15.90,44.85,
17878420,-166.02,903.32,-286.62,2.72,-1.04,0.78,8.10,16.80,44.70,
17898424,-191.89,853.52,-197.27,-2.06,-1.60,-2.23,10.35,15.15,44.85,
17918430,-253.42,940.43,-235.84,4.82,-1.13,-0.08,9.90,16.05,42.30,
17938437,-234.38,941.89,-308.59,4.15,4.75,0.27,10.95,16.05,44.40,
17958441,-155.76,913.57,-314.45,-4.26,0.50,-1.62,10.20,14.55,45.30,
17978445,-188.48,899.90,-229.98,-7.24,-3.48,-5.73,9.45,14.85,46.05,
17998450,-276.37,983.40,-235.35,1.86,2.46,-2.70,7.65,14.55,46.35,
18018456,-236.82,971.68,-312.99,4.96,1.18,6.09,8.40,17.10,45.30,
18038461,-175.29,875.49,-245.61,1.05,-1.40,4.12,10.35,16.50,44.10,
18058468,-185.55,908.20,-203.61,-2.31,-3.82,0.32,10.65,15.15,45.15,
18078478,-250.98,953.12,-249.51,3.44,-1.37,-1.74,10.35,16.20,44.85,
18098488,-224.61,952.64,-295.41,2.46,1.10,4.78,9.90,15.60,44.40,
18118494,-170.90,932.62,-254.39,-0.95,-0.61,1.34,7.65,14.25,46.05,
18138501,-187.99,925.29,-245.12,0.41,-1.04,-2.12,9.15,16.80,43.95,
18158507,-190.92,922.36,-257.32,-0.56,-0.79,-5.27,7.65,16.80,44.40,
18178515,-245.12,935.55,-268.55,-1.19,1.79,-4.89,8.25,16.50,44.10,
18198519,-256.35,983.89,-271.00,-3.39,0.27,-0.81,9.60,15.45,45.60,
18218523,-190.43,926.76,-227.54,-0.20,0.14,-1.83,9.45,17.10,44.70,
18238534,-186.04,867.19,-238.28,2.50,0.55,-3.48,8.70,16.05,43.35,
18258544,-204.10,939.45,-280.76,-1.22,2.06,1.16,10.05,15.45,44.10,
18278550,-239.75,986.82,-271.48,-0.23,-2.00,-0.90,9.00,15.45,43.50,
18298558,-208.01,939.45,-263.18,1.31,-0.06,0.69,9.15,16.80,44.40,
18318569,-186.52,866.70,-249.02,0.82,0.90,-0.99,9.00,15.90,45.15,
18338578,-206.05,919.92,-260.25,1.07,-2.92,0.09,10.95,16.05,45.00,
18358590,-214.84,990.23,-262.70,1.10,-1.44,1.04,9.45,14.85,45.75,
18378601,-217.29,961.43,-268.55,-1.24,-0.69,0.73,10.65,13.95,45.15,
18398610,-188.96,899.90,-239.75,5.30,-1.02,-0.60,9.00,15.90,43.05,
18418620,-220.70,918.95,-278.32,-2.02,-0.08,-3.42,7.35,15.60,45.30,
18438627,-229.98,970.21,-287.11,-2.70,1.89,0.46,8.25,15.45,44.55,
18458636,-183.11,918.46,-257.81,-4.34,0.23,-0.26,8.10,17.85,44.40,
18478645,-199.71,899.41,-250.98,-6.34,0.34,-5.66,8.70,16.05,45.30,
18498654,-235.35,934.57,-238.77,-1.98,1.22,-1.68,9.45,16.80,44.70,
18518664,-222.17,967.77,-249.51,1.62,2.41,1.28,7.95,14.40,45.90,
18538676,-202.15,926.27,-261.72,2.73,-0.14,-0.84,9.00,15.45,44.10,
18558681,-222.17,911.13,-270.51,2.40,-0.93,-0.38,8.55,15.15,44.10,
18578691,-220.21,929.20,-262.70,0.26,-0.18,0.92,8.25,13.95,45.90,
18598700,-198.73,938.96,-258.30,1.21,-0.37,5.62,8.55,14.40,45.15,
18618708,-200.68,934.08,-260.25,0.75,-0.95,-2.90,9.90,14.55,44.40,
18638713,-223.14,916.02,-258.79,1.65,1.15,-0.70,9.00,15.90,44.85,
18658724,-215.82,913.09,-266.11,-3.98,1.22,-2.47,9.15,17.10,45.00,
18678730,-213.87,928.71,-243.16,-1.69,0.85,-2.11,9.45,16.05,45.00,
18698736,-227.54,935.55,-264.65,0.85,-0.05,-1.77,8.40,15.30,44.40,
18718743,-219.24,946.29,-277.83,-0.70,1.48,1.53,8.40,16.35,45.75,
18738749,-208.01,932.13,-248.05,-2.95,0.11,0.89,10.50,14.25,43.95,
18758755,-192.38,895.02,-245.12,2.50,-0.63,1.15,10.05,13.65,44.10,
18778760,-201.17,947.75,-270.51,1.91,-1.82,-0.63,8.70,15.60,45.30,
18798767,-230.96,960.94,-263.18,1.82,-1.51,-0.82,7.65,16.35,45.00,
18818774,-221.68,931.64,-250.98,3.53,-3.22,-0.43,9.45,15.60,43.65,
18838781,-202.64,916.02,-246.09,1.91,-2.60,1.77,10.50,16.05,44.40,
18858786,-213.87,934.57,-269.04,1.77,-1.37,-1.19,9.90,16.35,45.00,
18878798,-206.54,932.62,-266.11,-0.56,-1.34,-0.17,8.70,14.55,46.35,
18898804,-214.36,936.52,-251.46,-1.30,0.78,-1.51,7.05,17.10,46.05,
18918810,-210.45,919.43,-258.79,0.93,-0.06,-2.99,8.40,16.05,45.30,
18938815,-213.38,931.15,-250.49,0.09,5.15,-2.85,10.20,16.80,43.65,
18958819,-229.98,940.92,-262.21,-0.99,0.82,0.08,9.45,16.35,44.70,
18978829,-217.29,913.09,-260.25,1.27,-0.90,1.86,9.30,15.90,44.55,
18998834,-192.38,927.73,-251.95,0.84,-0.50,0.87,10.05,14.70,44.85,
19018840,-217.77,937.99,-253.42,-2.05,0.00,1.05,8.40,14.85,46.05,
19038849,-216.80,932.13,-272.95,1.68,0.12,1.62,9.60,14.70,43.80,
19058856,-199.71,920.90,-265.62,1.48,-0.46,1.07,8.40,17.85,44.40,
19078864,-206.05,923.34,-271.48,0.75,-0.46,-0.96,8.10,16.05,44.40,
19098870,-232.91,935.06,-254.88,-2.90,2.79,-1.98,9.90,16.80,44.40,
19118877,-215.33,928.71,-247.56,-1.63,2.46,-2.55,8.40,16.35,43.65,
19138887,-209.47,934.57,-252.93,-2.23,3.57,-1.92,9.30,15.90,43.50,
19158896,-209.96,914.06,-271.97,-0.21,0.95,-2.06,7.65,16.05,43.65,
19178903,-225.59,933.11,-268.07,-1.25,2.18,-1.48,8.55,14.70,46.20,
19198914,-218.26,928.71,-250.49,-3.44,0.31,-2.53,9.60,15.90,44.55,
19218920,-220.70,934.08,-263.67,1.36,-1.05,0.76,9.45,15.30,43.35,
19238927,-223.63,933.11,-246.58,0.81,-0.24,0.46,10.20,16.05,44.70,
19258932,-223.63,934.08,-250.98,-0.58,-0.79,0.17,9.15,15.60,43.65,
19278937,-207.52,945.31,-259.77,0.92,-1.80,0.67,9.90,16.80,43.95,
19298941,-208.98,932.13,-260.25,2.46,0.38,-1.13,10.35,16.50,44.85,
19318953,-208.01,938.96,-269.04,-1.95,2.14,-1.83,8.40,15.60,45.00,
19338960,-226.56,930.18,-250.49,-3.16,-0.90,-2.95,10.65,15.45,43.80,
19358970,-198.73,944.82,-250.00,-1.42,2.38,-0.93,10.05,16.50,44.85,
19378975,-209.96,921.39,-258.30,1.18,2.79,-1.16,9.60,14.70,43.50,
19398983,-239.26,930.66,-247.56,-1.62,-0.05,-3.18,10.50,16.35,45.00,
19418992,-215.33,936.52,-253.42,0.38,0.79,-1.89,9.90,16.05,44.40,
19438998,-219.24,940.92,-271.48,0.63,-0.95,0.46,9.90,16.35,45.00,
